timestamp,label,underlying,status,direction,option_side,raw_signal,range_high,range_low,last_close,atr_points,displacement_points,late_entry_atr,direction_score,trend_efficiency,relative_volume,history_bars,quote_age_seconds,trigger_key,candidate_key,reason,cost_model_valid,portfolio_blocked,research_only,paper_entry_enabled
2026-08-24T12:28:42.199223+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,FINNIFTY,NO_BREAKOUT,,,False,26158.05,26138.1,26146.8,7.528571428572052,5.646428571429039,,,,,40,42.199223,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:28:42.199223+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,MIDCPNIFTY,NO_BREAKOUT,,,False,14880.4,14862.5,14873.45,4.189285714285428,3.141964285714071,,,,,40,42.199223,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:28:42.199223+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,COALINDIA,NO_BREAKOUT,,,False,407.55,405.75,407.3,0.2964285714285698,0.22232142857142737,,,,,40,42.199223,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:28:42.199223+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,DRREDDY,NO_BREAKOUT,,,False,1188.5,1182.0,1187.4,0.8285714285714383,0.6214285714285788,,,,,40,42.199223,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:28:42.199223+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,EICHERMOT,NO_BREAKOUT,,,False,8058.5,8050.5,8054.0,3.8214285714285716,2.866071428571429,,,,,40,42.199223,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:28:42.199223+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,ETERNAL,NO_BREAKOUT,,,False,327.85,326.25,327.0,0.30357142857143266,0.2276785714285745,,,,,40,42.199223,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:28:42.199223+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,GRASIM,NO_BREAKOUT,,,False,3294.8,3283.2,3292.0,2.021428571428682,1.5160714285715113,,,,,40,42.199223,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:28:42.199223+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,HCLTECH,NO_BREAKOUT,,,False,1319.0,1315.3,1319.4,0.6933333333333243,0.5199999999999931,,,,,40,42.199223,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:28:42.199223+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,HDFCBANK,NO_BREAKOUT,,,False,727.15,726.1,726.25,0.3892857142857175,0.2919642857142881,,,,,40,42.199223,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:28:42.199223+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,HDFCLIFE,NO_BREAKOUT,,,False,551.45,550.4,551.6,0.29333333333333184,0.21999999999999886,,,,,40,42.199223,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:29:04.106161+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,NIFTY,NO_BREAKOUT,,,False,24198.85,24179.7,24193.95,4.806666666666327,3.6049999999997455,,,,,40,124.106161,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:29:04.106161+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,BANKNIFTY,NO_BREAKOUT,,,False,57408.55,57352.8,57368.65,17.278571428570494,12.95892857142787,,,,,40,64.106161,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:29:04.106161+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,FINNIFTY,NO_BREAKOUT,,,False,26158.05,26138.1,26146.8,7.528571428572052,5.646428571429039,,,,,40,64.106161,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:29:04.106161+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,MIDCPNIFTY,NO_BREAKOUT,,,False,14880.4,14862.5,14873.45,4.189285714285428,3.141964285714071,,,,,40,64.106161,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:29:04.106161+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,COALINDIA,NO_BREAKOUT,,,False,407.55,405.75,407.3,0.2964285714285698,0.22232142857142737,,,,,40,64.106161,,,Latest close did not break the prior rolling range,False,True,True,False
2026-08-24T12:29:04.106161+05:30,EXPERIMENTAL_IMPULSE_BREAKOUT,DRREDDY,NO_BREAKOUT,,,False,1188.5,1182.0,1187.4,0.8285714285714383,0.6214285714285788,,,,,40,64.106161,,,Latest close did not break the prior rolling range,False,True,True,False
